,SBBH,JCSJ,VEH_TOTAL,JB_COUNT,JP_COUNT,BLACK_COUNT,AVG_SPEED,MAX_SPEED,MIN_SPEED
907,HD001039,2015/11/9 2:00:00,25,6.0,22.0,2.0,146.12,171.0,21.0
908,HD001039,2015/11/9 2:15:00,21,2.0,20.0,1.0,137.81,167.0,31.0
909,HD001039,2015/11/6 23:30:00,41,8.0,39.0,2.0,154.76,170.0,71.0
910,HD001039,2015/11/6 23:45:00,80,25.0,78.0,5.0,155.08,171.0,40.0
911,HD001039,2015/11/7,76,16.0,74.0,1.0,155.17,171.0,36.0
912,HD001039,2015/11/7 0:15:00,57,13.0,55.0,3.0,148.3,172.0,25.0
913,HD001039,2015/11/7 15:30:00,90,13.0,84.0,3.0,155.11,170.0,34.0
914,HD001039,2015/11/7 15:45:00,76,6.0,73.0,3.0,156.38,172.0,47.0
915,HD001039,2015/11/7 16:15:00,132,19.0,120.0,4.0,152.87,170.0,1.0
916,HD001039,2015/11/8 9:00:00,69,13.0,62.0,3.0,147.43,170.0,3.0
917,HD001039,2015/11/8 9:15:00,71,15.0,69.0,4.0,154.2,174.0,30.0
918,HD001039,2015/11/8 9:30:00,87,24.0,85.0,2.0,155.36,170.0,59.0
919,HD001039,2015/11/8 9:45:00,86,19.0,78.0,3.0,150.63,170.0,32.0
920,HD001039,2015/11/6 12:00:00,142,35.0,136.0,6.0,156.0,172.0,28.0
921,HD001039,2015/11/6 12:30:00,138,30.0,133.0,6.0,157.57,174.0,55.0
922,HD001039,2015/11/7 0:30:00,48,14.0,46.0,2.0,152.15,175.0,1.0
923,HD001039,2015/11/7 0:45:00,45,13.0,43.0,4.0,150.71,171.0,36.0
924,HD001039,2015/11/7 1:00:00,61,18.0,55.0,5.0,154.2,172.0,38.0
925,HD001039,2015/11/7 1:15:00,57,16.0,48.0,2.0,80.35,175.0,5.0
926,HD001039,2015/11/7 16:30:00,98,11.0,89.0,1.0,155.09,176.0,1.0
927,HD001039,2015/11/7 16:45:00,131,23.0,124.0,2.0,154.89,174.0,1.0
928,HD001039,2015/11/7 17:00:00,194,41.0,184.0,8.0,155.44,172.0,34.0
929,HD001039,2015/11/7 17:15:00,151,22.0,141.0,3.0,156.9,172.0,6.0
930,HD001039,2015/11/7 17:30:00,174,28.0,162.0,3.0,154.02,171.0,1.0
931,HD001039,2015/11/8 10:15:00,70,9.0,63.0,5.0,149.54,170.0,1.0
932,HD001039,2015/11/8 10:30:00,103,21.0,93.0,5.0,157.14,172.0,33.0
933,HD001039,2015/11/8 10:45:00,76,11.0,71.0,1.0,160.07,178.0,66.0
934,HD001039,2015/11/8 11:00:00,110,34.0,102.0,3.0,160.85,174.0,66.0
935,HD001039,2015/11/8 11:15:00,77,12.0,71.0,5.0,163.22,171.0,71.0
936,HD001039,2015/11/6 12:45:00,153,27.0,144.0,9.0,155.86,171.0,2.0
937,HD001039,2015/11/6 13:00:00,121,23.0,117.0,9.0,155.61,171.0,62.0
938,HD001039,2015/11/6 13:15:00,92,9.0,87.0,7.0,152.95,169.0,60.0
939,HD001039,2015/11/7 1:30:00,38,6.0,36.0,3.0,154.55,176.0,58.0
940,HD001039,2015/11/7 1:45:00,110,29.0,103.0,9.0,160.18,177.0,34.0
941,HD001039,2015/11/7 2:00:00,81,10.0,75.0,2.0,157.98,177.0,25.0
942,HD001039,2015/11/7 2:15:00,57,17.0,53.0,2.0,157.68,177.0,25.0
943,HD001039,2015/11/7 2:30:00,45,10.0,42.0,5.0,161.56,177.0,38.0
944,HD001039,2015/11/7 17:45:00,140,24.0,136.0,5.0,154.41,176.0,4.0
945,HD001039,2015/11/7 18:00:00,109,20.0,103.0,7.0,156.41,171.0,3.0
946,HD001039,2015/11/7 18:15:00,80,1.0,76.0,4.0,157.0,169.0,19.0
947,HD001039,2015/11/7 18:30:00,79,8.0,73.0,3.0,155.51,180.0,16.0
948,HD001039,2015/11/8 11:30:00,74,14.0,68.0,5.0,161.16,175.0,28.0
949,HD001039,2015/11/8 11:45:00,86,17.0,78.0,7.0,162.07,175.0,8.0
950,HD001039,2015/11/8 12:00:00,90,20.0,87.0,6.0,161.94,176.0,34.0
951,HD001039,2015/11/8 12:15:00,72,16.0,63.0,3.0,161.72,176.0,28.0
952,HD001039,2015/11/6 13:30:00,106,19.0,100.0,3.0,153.26,175.0,36.0
953,HD001039,2015/11/6 13:45:00,171,39.0,162.0,4.0,157.81,174.0,1.0
954,HD001039,2015/11/6 14:00:00,188,34.0,176.0,13.0,153.85,174.0,1.0
955,HD001039,2015/11/7 2:45:00,24,2.0,22.0,1.0,147.33,175.0,7.0
956,HD001039,2015/11/7 3:00:00,17,2.0,17.0,4.0,166.53,177.0,155.0
957,HD001039,2015/11/7 3:15:00,21,7.0,19.0,1.0,155.86,172.0,55.0
958,HD001039,2015/11/7 3:30:00,26,13.0,25.0,0.0,150.69,179.0,48.0
959,HD001039,2015/11/7 18:45:00,79,7.0,76.0,3.0,158.39,177.0,85.0
960,HD001039,2015/11/7 19:00:00,70,7.0,65.0,4.0,154.26,168.0,9.0
961,HD001039,2015/11/7 19:15:00,118,18.0,115.0,5.0,160.39,171.0,50.0
962,HD001039,2015/11/7 19:30:00,110,18.0,106.0,2.0,151.8,170.0,2.0
963,HD001039,2015/11/7 19:45:00,150,35.0,139.0,1.0,156.03,170.0,24.0
964,HD001039,2015/11/8 12:30:00,82,12.0,75.0,10.0,161.15,176.0,40.0
965,HD001039,2015/11/8 12:45:00,111,27.0,99.0,6.0,164.69,176.0,62.0
966,HD001039,2015/11/8 13:00:00,78,13.0,75.0,6.0,162.85,174.0,30.0
967,HD001039,2015/11/8 13:15:00,90,20.0,85.0,3.0,162.34,175.0,53.0
968,HD001039,2015/11/6 14:15:00,152,20.0,144.0,7.0,155.77,175.0,6.0
969,HD001039,2015/11/6 14:30:00,126,25.0,117.0,5.0,152.51,172.0,31.0
970,HD001039,2015/11/6 14:45:00,157,27.0,147.0,5.0,157.11,174.0,26.0
971,HD001039,2015/11/7 3:45:00,14,4.0,12.0,0.0,139.07,175.0,27.0
972,HD001039,2015/11/7 4:15:00,5,0.0,5.0,1.0,120.0,173.0,47.0
973,HD001039,2015/11/7 4:30:00,36,12.0,30.0,0.0,145.25,177.0,36.0
974,HD001039,2015/11/7 20:00:00,154,33.0,143.0,6.0,155.81,170.0,2.0
975,HD001039,2015/11/7 20:15:00,112,19.0,104.0,2.0,155.08,171.0,39.0
976,HD001039,2015/11/7 20:30:00,90,17.0,85.0,3.0,153.64,168.0,32.0
977,HD001039,2015/11/7 21:00:00,94,14.0,89.0,4.0,154.04,170.0,21.0
978,HD001039,2015/11/8 13:30:00,104,20.0,97.0,3.0,161.55,174.0,3.0
979,HD001039,2015/11/8 13:45:00,83,15.0,77.0,0.0,159.77,173.0,8.0
980,HD001039,2015/11/8 14:00:00,142,29.0,135.0,7.0,164.26,178.0,68.0
981,HD001039,2015/11/8 14:15:00,121,17.0,118.0,3.0,164.03,176.0,62.0
982,HD001039,2015/11/8 14:30:00,120,34.0,117.0,3.0,161.33,174.0,28.0
983,HD001039,2015/11/6 15:00:00,120,23.0,116.0,8.0,156.94,171.0,33.0
984,HD001039,2015/11/6 15:15:00,131,21.0,121.0,4.0,155.64,171.0,2.0
985,HD001039,2015/11/6 15:30:00,136,26.0,126.0,4.0,155.24,175.0,32.0
986,HD001039,2015/11/7 4:45:00,39,15.0,37.0,1.0,153.95,177.0,37.0
987,HD001039,2015/11/7 5:00:00,56,20.0,51.0,5.0,156.86,177.0,26.0
988,HD001039,2015/11/7 5:15:00,79,30.0,74.0,1.0,161.67,177.0,21.0
989,HD001039,2015/11/7 5:30:00,99,28.0,92.0,9.0,155.17,177.0,26.0
990,HD001039,2015/11/7 5:45:00,130,48.0,125.0,15.0,153.06,176.0,27.0
991,HD001039,2015/11/7 21:15:00,69,8.0,65.0,5.0,149.55,169.0,23.0
992,HD001039,2015/11/7 21:30:00,83,12.0,76.0,3.0,154.9,169.0,10.0
993,HD001039,2015/11/7 21:45:00,65,9.0,62.0,3.0,151.58,169.0,32.0
994,HD001039,2015/11/7 22:00:00,44,5.0,42.0,3.0,154.64,168.0,75.0
995,HD001039,2015/11/8 14:45:00,103,15.0,100.0,6.0,163.85,174.0,133.0
996,HD001039,2015/11/8 15:00:00,79,16.0,74.0,3.0,155.78,171.0,3.0
997,HD001039,2015/11/8 15:15:00,119,21.0,111.0,3.0,152.87,171.0,32.0
998,HD001039,2015/11/8 15:30:00,96,18.0,88.0,2.0,146.78,171.0,1.0
999,HD001039,2015/11/6 15:45:00,167,28.0,153.0,6.0,157.86,174.0,31.0
1000,HD001039,2015/11/6 16:00:00,142,23.0,132.0,5.0,156.23,172.0,42.0
1001,HD001039,2015/11/6 16:15:00,193,31.0,181.0,4.0,159.76,178.0,4.0
1002,HD001039,2015/11/7 6:00:00,142,40.0,137.0,13.0,153.49,176.0,18.0
1003,HD001039,2015/11/7 6:15:00,167,55.0,158.0,12.0,156.77,177.0,18.0
1004,HD001039,2015/11/7 6:30:00,190,71.0,185.0,8.0,160.84,177.0,27.0
1005,HD001039,2015/11/7 6:45:00,167,63.0,159.0,7.0,156.56,179.0,19.0
1006,HD001039,2015/11/7 22:15:00,52,5.0,44.0,4.0,155.9,171.0,34.0
1007,HD001039,2015/11/7 22:30:00,38,4.0,36.0,3.0,141.76,169.0,32.0
1008,HD001039,2015/11/7 22:45:00,65,15.0,62.0,2.0,151.28,169.0,75.0
1009,HD001039,2015/11/7 23:00:00,48,5.0,44.0,2.0,154.13,168.0,67.0
1010,HD001039,2015/11/7 23:15:00,65,15.0,63.0,1.0,152.42,169.0,38.0
1011,HD001039,2015/11/8 16:00:00,112,14.0,105.0,3.0,153.46,171.0,5.0
1012,HD001039,2015/11/8 16:15:00,105,16.0,102.0,1.0,156.55,171.0,62.0
1013,HD001039,2015/11/8 16:30:00,105,17.0,96.0,1.0,154.71,171.0,2.0
1014,HD001039,2015/11/8 16:45:00,108,23.0,99.0,7.0,159.45,171.0,75.0
1015,HD001039,2015/11/6 16:30:00,150,15.0,139.0,1.0,153.69,177.0,1.0
1016,HD001039,2015/11/6 16:45:00,257,39.0,241.0,7.0,157.33,177.0,27.0
1017,HD001039,2015/11/6 17:00:00,325,61.0,309.0,14.0,150.23,175.0,21.0
1018,HD001039,2015/11/7 7:00:00,166,55.0,164.0,3.0,158.63,179.0,17.0
1019,HD001039,2015/11/7 7:15:00,154,49.0,150.0,7.0,157.71,176.0,48.0
1020,HD001039,2015/11/7 7:30:00,119,33.0,112.0,9.0,152.59,171.0,1.0
1021,HD001039,2015/11/7 23:30:00,64,23.0,57.0,1.0,147.02,174.0,22.0
1022,HD001039,2015/11/7 23:45:00,72,22.0,65.0,1.0,144.57,169.0,14.0
1023,HD001039,2015/11/8 0:15:00,55,14.0,52.0,5.0,148.98,169.0,74.0
1024,HD001039,2015/11/8 0:30:00,43,10.0,41.0,2.0,146.91,166.0,2.0
1025,HD001039,2015/11/8 17:00:00,116,17.0,106.0,3.0,155.76,172.0,31.0
1026,HD001039,2015/11/8 17:15:00,154,21.0,143.0,8.0,157.58,173.0,24.0
1027,HD001039,2015/11/8 17:30:00,243,55.0,229.0,6.0,159.67,175.0,11.0
1028,HD001039,2015/11/8 17:45:00,181,46.0,170.0,7.0,156.59,180.0,5.0
1029,HD001039,2015/11/6 17:15:00,338,61.0,324.0,8.0,138.6,180.0,22.0
1030,HD001039,2015/11/6 17:30:00,257,31.0,237.0,6.0,156.59,179.0,9.0
1031,HD001039,2015/11/6 17:45:00,190,28.0,179.0,5.0,145.9,176.0,21.0
1032,HD001039,2015/11/7 7:45:00,91,21.0,82.0,5.0,152.73,176.0,30.0
1033,HD001039,2015/11/7 8:00:00,77,17.0,75.0,3.0,148.62,169.0,29.0
1034,HD001039,2015/11/7 8:30:00,87,18.0,83.0,9.0,156.25,171.0,44.0
1035,HD001039,2015/11/8 0:45:00,32,6.0,31.0,3.0,145.5,173.0,23.0
1036,HD001039,2015/11/8 1:00:00,67,21.0,63.0,2.0,148.37,170.0,48.0
1037,HD001039,2015/11/8 1:15:00,45,15.0,43.0,3.0,151.0,173.0,64.0
1038,HD001039,2015/11/8 1:45:00,187,70.0,178.0,16.0,71.35,171.0,2.0
1039,HD001039,2015/11/8 18:00:00,166,28.0,161.0,7.0,158.2,174.0,37.0
1040,HD001039,2015/11/8 18:15:00,165,35.0,159.0,6.0,158.52,175.0,19.0
1041,HD001039,2015/11/8 18:30:00,91,10.0,87.0,1.0,156.44,172.0,13.0
1042,HD001039,2015/11/8 18:45:00,80,5.0,76.0,1.0,157.61,174.0,29.0
1043,HD001039,2015/11/8 19:00:00,102,23.0,97.0,3.0,154.76,172.0,18.0
1044,HD001039,2015/11/6 18:00:00,51,6.0,41.0,0.0,52.78,160.0,11.0
1045,HD001039,2015/11/6 18:15:00,12,0.0,10.0,0.0,29.83,56.0,16.0
1046,HD001039,2015/11/6 18:30:00,58,12.0,51.0,1.0,142.21,176.0,22.0
1047,HD001039,2015/11/7 8:45:00,76,14.0,71.0,8.0,155.36,171.0,52.0
1048,HD001039,2015/11/7 9:00:00,94,17.0,89.0,11.0,148.02,171.0,1.0
1049,HD001039,2015/11/7 9:15:00,107,30.0,99.0,4.0,157.22,171.0,1.0
1050,HD001039,2015/11/7 9:30:00,99,19.0,93.0,1.0,156.81,170.0,54.0
1051,HD001039,2015/11/10 23:30:00,58,8.0,50.0,4.0,152.34,175.0,28.0
1052,HD001039,2015/11/10 23:45:00,64,22.0,60.0,6.0,156.33,170.0,74.0
1053,HD001039,2015/11/25,79,29.0,77.0,3.0,146.65,168.0,9.0
1054,HD001039,2015/11/9 12:15:00,84,17.0,78.0,4.0,156.17,171.0,24.0
1055,HD001039,2015/11/9 12:30:00,107,21.0,103.0,6.0,154.3,172.0,11.0
1056,HD001039,2015/11/9 12:45:00,88,18.0,84.0,10.0,154.02,173.0,27.0
1057,HD001039,2015/11/10 0:30:00,49,14.0,41.0,1.0,137.14,170.0,25.0
1058,HD001039,2015/11/10 0:45:00,68,24.0,63.0,3.0,147.68,173.0,33.0
1059,HD001039,2015/11/10 12:15:00,113,14.0,104.0,7.0,159.35,179.0,64.0
1060,HD001039,2015/11/10 12:30:00,116,20.0,111.0,5.0,154.49,170.0,1.0
1061,HD001039,2015/11/10 12:45:00,132,36.0,122.0,4.0,157.4,171.0,4.0
1062,HD001039,2015/11/25 0:15:00,96,35.0,89.0,4.0,156.31,169.0,31.0
1063,HD001039,2015/11/25 0:30:00,67,26.0,63.0,5.0,146.66,171.0,4.0
1064,HD001039,2015/11/25 0:45:00,38,8.0,36.0,1.0,155.45,172.0,25.0
1065,HD001039,2015/11/25 1:00:00,58,16.0,56.0,3.0,146.16,169.0,8.0
1066,HD001039,2015/11/9 13:00:00,89,18.0,83.0,4.0,154.18,171.0,25.0
1067,HD001039,2015/11/9 13:15:00,99,19.0,92.0,8.0,156.01,171.0,57.0
1068,HD001039,2015/11/9 13:30:00,107,20.0,105.0,3.0,150.62,168.0,1.0
1069,HD001039,2015/11/10 1:15:00,61,24.0,54.0,3.0,143.26,170.0,8.0
1070,HD001039,2015/11/10 1:30:00,33,13.0,31.0,2.0,145.55,169.0,63.0
1071,HD001039,2015/11/10 1:45:00,31,12.0,29.0,4.0,135.48,167.0,36.0
1072,HD001039,2015/11/10 13:00:00,110,23.0,106.0,7.0,154.88,173.0,37.0
1073,HD001039,2015/11/10 13:15:00,121,21.0,113.0,7.0,156.49,172.0,27.0
1074,HD001039,2015/11/25 1:15:00,54,21.0,53.0,3.0,146.96,170.0,29.0
1075,HD001039,2015/11/25 1:30:00,49,18.0,49.0,2.0,139.82,169.0,2.0
1076,HD001039,2015/11/25 1:45:00,33,10.0,29.0,1.0,132.58,175.0,22.0
1077,HD001039,2015/11/9 13:45:00,85,12.0,80.0,4.0,153.58,170.0,31.0
1078,HD001039,2015/11/9 14:00:00,93,20.0,88.0,9.0,146.03,171.0,2.0
1079,HD001039,2015/11/9 14:15:00,98,21.0,95.0,6.0,154.48,169.0,61.0
1080,HD001039,2015/11/10 2:00:00,31,9.0,30.0,2.0,146.16,171.0,71.0
1081,HD001039,2015/11/10 2:15:00,14,3.0,13.0,0.0,139.21,170.0,34.0
1082,HD001039,2015/11/10 2:30:00,29,2.0,25.0,3.0,152.86,167.0,41.0
1083,HD001039,2015/11/10 2:45:00,15,2.0,14.0,0.0,161.4,167.0,155.0
1084,HD001039,2015/11/10 13:30:00,147,38.0,142.0,6.0,154.84,173.0,5.0
1085,HD001039,2015/11/10 13:45:00,99,15.0,93.0,3.0,156.83,171.0,1.0
1086,HD001039,2015/11/10 14:00:00,95,20.0,93.0,2.0,158.93,170.0,57.0
1087,HD001039,2015/11/25 2:00:00,32,14.0,28.0,1.0,141.47,169.0,8.0
1088,HD001039,2015/11/25 2:15:00,31,4.0,30.0,3.0,144.48,170.0,25.0
1089,HD001039,2015/11/25 2:30:00,20,3.0,19.0,1.0,157.3,167.0,80.0
1090,HD001039,2015/11/25 2:45:00,20,4.0,19.0,0.0,141.05,167.0,3.0
1091,HD001039,2015/11/9 14:30:00,107,25.0,105.0,6.0,156.72,169.0,58.0
1092,HD001039,2015/11/9 14:45:00,97,14.0,89.0,3.0,152.71,171.0,1.0
1093,HD001039,2015/11/9 15:00:00,81,14.0,75.0,0.0,152.11,169.0,1.0
1094,HD001039,2015/11/10 3:00:00,10,2.0,10.0,0.0,138.5,168.0,38.0
1095,HD001039,2015/11/10 3:15:00,11,2.0,11.0,0.0,163.36,170.0,157.0
1096,HD001039,2015/11/10 3:30:00,16,4.0,13.0,1.0,155.06,170.0,98.0
1097,HD001039,2015/11/10 14:15:00,162,33.0,155.0,4.0,151.2,178.0,1.0
1098,HD001039,2015/11/10 14:30:00,150,33.0,140.0,6.0,158.23,171.0,55.0
1099,HD001039,2015/11/10 14:45:00,103,18.0,97.0,1.0,154.99,171.0,11.0
1100,HD001039,2015/11/25 4:00:00,13,2.0,9.0,0.0,119.92,168.0,2.0
1101,HD001039,2015/11/25 4:15:00,24,10.0,20.0,0.0,143.17,169.0,32.0
1102,HD001039,2015/11/25 4:30:00,29,9.0,29.0,2.0,151.52,169.0,65.0
1103,HD001039,2015/11/25 4:45:00,43,18.0,42.0,2.0,151.98,177.0,28.0
1104,HD001039,2015/11/9 15:15:00,116,23.0,114.0,7.0,154.22,176.0,32.0
1105,HD001039,2015/11/9 15:30:00,112,22.0,108.0,6.0,155.18,172.0,62.0
1106,HD001039,2015/11/9 15:45:00,113,16.0,109.0,4.0,152.27,171.0,39.0
1107,HD001039,2015/11/10 3:45:00,12,1.0,10.0,1.0,154.42,173.0,69.0
1108,HD001039,2015/11/10 4:00:00,14,2.0,14.0,0.0,145.07,168.0,29.0
1109,HD001039,2015/11/10 4:15:00,9,2.0,9.0,2.0,143.33,165.0,70.0
1110,HD001039,2015/11/10 4:30:00,14,1.0,12.0,1.0,158.71,168.0,128.0
1111,HD001039,2015/11/10 15:00:00,90,9.0,82.0,7.0,155.84,174.0,2.0
1112,HD001039,2015/11/10 15:15:00,113,27.0,108.0,3.0,158.12,174.0,1.0
1113,HD001039,2015/11/10 15:30:00,234,58.0,218.0,11.0,157.99,175.0,15.0
1114,HD001039,2015/11/25 5:00:00,52,17.0,48.0,2.0,149.58,175.0,24.0
1115,HD001039,2015/11/25 5:15:00,62,32.0,60.0,2.0,139.81,167.0,23.0
1116,HD001039,2015/11/25 5:30:00,93,39.0,90.0,6.0,154.02,172.0,2.0
1117,HD001039,2015/11/25 5:45:00,150,65.0,141.0,13.0,155.99,173.0,21.0
1118,HD001039,2015/11/9 16:00:00,108,14.0,103.0,1.0,159.21,169.0,65.0
1119,HD001039,2015/11/9 16:15:00,120,12.0,110.0,3.0,157.51,173.0,1.0
1120,HD001039,2015/11/9 16:30:00,197,34.0,183.0,8.0,157.25,172.0,3.0
1121,HD001039,2015/11/10 4:45:00,22,10.0,20.0,2.0,153.73,168.0,74.0
1122,HD001039,2015/11/10 5:00:00,40,8.0,39.0,4.0,153.03,169.0,74.0
1123,HD001039,2015/11/10 5:15:00,71,23.0,70.0,4.0,155.94,169.0,37.0
1124,HD001039,2015/11/10 15:45:00,147,27.0,137.0,7.0,159.39,173.0,1.0
1125,HD001039,2015/11/10 16:00:00,161,26.0,158.0,6.0,158.81,176.0,57.0
1126,HD001039,2015/11/10 16:15:00,191,30.0,182.0,1.0,158.01,174.0,30.0
1127,HD001039,2015/11/25 3:00:00,7,1.0,7.0,1.0,162.14,167.0,157.0
1128,HD001039,2015/11/25 3:15:00,15,3.0,11.0,0.0,160.53,169.0,130.0
1129,HD001039,2015/11/25 3:30:00,14,4.0,12.0,0.0,159.43,170.0,130.0
1130,HD001039,2015/11/25 3:45:00,19,7.0,19.0,1.0,145.42,169.0,37.0
1131,HD001039,2015/11/9 16:45:00,273,37.0,266.0,5.0,157.9,172.0,1.0
1132,HD001039,2015/11/9 17:15:00,225,37.0,216.0,9.0,155.16,174.0,31.0
1133,HD001039,2015/11/10 5:30:00,70,26.0,62.0,3.0,153.16,170.0,36.0
1134,HD001039,2015/11/10 5:45:00,138,56.0,129.0,9.0,156.36,171.0,7.0
1135,HD001039,2015/11/10 6:00:00,204,75.0,195.0,13.0,156.25,173.0,18.0
1136,HD001039,2015/11/10 16:30:00,275,39.0,260.0,8.0,158.39,174.0,3.0
1137,HD001039,2015/11/10 16:45:00,246,31.0,238.0,12.0,158.68,179.0,34.0
1138,HD001039,2015/11/10 17:00:00,264,36.0,255.0,15.0,157.31,175.0,34.0
1139,HD001039,2015/11/9 3:45:00,8,1.0,7.0,1.0,145.38,166.0,39.0
1140,HD001039,2015/11/9 4:00:00,17,3.0,14.0,1.0,149.94,168.0,56.0
1141,HD001039,2015/11/9 4:15:00,15,2.0,13.0,2.0,141.33,170.0,4.0
1142,HD001039,2015/11/9 4:30:00,20,7.0,18.0,1.0,142.45,172.0,46.0
1143,HD001039,2015/11/9 4:45:00,22,8.0,22.0,1.0,152.68,170.0,72.0
1144,HD001039,2015/11/9 17:30:00,242,24.0,230.0,8.0,158.96,175.0,6.0
1145,HD001039,2015/11/9 17:45:00,193,11.0,178.0,7.0,158.3,179.0,22.0
1146,HD001039,2015/11/9 18:00:00,145,19.0,135.0,4.0,159.4,172.0,22.0
1147,HD001039,2015/11/10 6:15:00,180,77.0,174.0,11.0,157.07,170.0,31.0
1148,HD001039,2015/11/10 6:30:00,189,69.0,187.0,12.0,157.06,179.0,36.0
1149,HD001039,2015/11/10 6:45:00,208,82.0,203.0,4.0,158.57,172.0,47.0
1150,HD001039,2015/11/10 17:30:00,270,43.0,261.0,7.0,155.72,175.0,25.0
1151,HD001039,2015/11/10 17:45:00,248,38.0,238.0,6.0,156.21,175.0,2.0
1152,HD001039,2015/11/9 5:00:00,37,19.0,37.0,0.0,145.92,170.0,39.0
1153,HD001039,2015/11/9 5:15:00,63,24.0,59.0,0.0,149.3,176.0,23.0
1154,HD001039,2015/11/9 5:30:00,89,38.0,83.0,2.0,153.75,170.0,25.0
1155,HD001039,2015/11/9 5:45:00,152,61.0,145.0,9.0,153.53,172.0,2.0
1156,HD001039,2015/11/9 18:15:00,116,20.0,111.0,5.0,160.23,176.0,7.0
1157,HD001039,2015/11/9 18:30:00,136,22.0,132.0,6.0,156.06,176.0,6.0
1158,HD001039,2015/11/9 18:45:00,85,6.0,81.0,5.0,152.44,174.0,4.0
1159,HD001039,2015/11/10 7:00:00,194,78.0,186.0,6.0,157.85,173.0,1.0
1160,HD001039,2015/11/10 7:15:00,172,64.0,169.0,9.0,157.11,172.0,1.0
1161,HD001039,2015/11/10 7:30:00,121,30.0,118.0,6.0,157.94,172.0,23.0
1162,HD001039,2015/11/10 18:00:00,217,23.0,204.0,9.0,159.11,176.0,1.0
1163,HD001039,2015/11/10 18:15:00,201,28.0,192.0,4.0,153.79,172.0,24.0
1164,HD001039,2015/11/10 18:30:00,116,21.0,105.0,7.0,161.31,172.0,132.0
1165,HD001039,2015/11/9 6:00:00,138,49.0,136.0,10.0,157.87,176.0,3.0
1166,HD001039,2015/11/9 6:15:00,191,74.0,182.0,6.0,157.66,172.0,19.0
1167,HD001039,2015/11/9 6:30:00,164,58.0,163.0,11.0,158.94,171.0,2.0
1168,HD001039,2015/11/9 6:45:00,200,68.0,194.0,4.0,157.26,173.0,8.0
1169,HD001039,2015/11/9 7:00:00,136,46.0,130.0,3.0,153.52,169.0,30.0
1170,HD001039,2015/11/9 19:00:00,102,14.0,95.0,4.0,153.76,170.0,29.0
1171,HD001039,2015/11/9 19:15:00,84,11.0,77.0,6.0,157.56,177.0,36.0
1172,HD001039,2015/11/9 19:30:00,93,12.0,88.0,2.0,155.04,177.0,33.0
1173,HD001039,2015/11/10 7:45:00,110,37.0,106.0,7.0,158.92,172.0,33.0
1174,HD001039,2015/11/10 8:00:00,77,24.0,75.0,5.0,153.74,169.0,48.0
1175,HD001039,2015/11/10 8:15:00,99,19.0,98.0,9.0,153.4,169.0,23.0
1176,HD001039,2015/11/10 18:45:00,111,17.0,104.0,11.0,156.23,171.0,23.0
1177,HD001039,2015/11/10 19:00:00,102,18.0,96.0,4.0,157.67,175.0,20.0
1178,HD001039,2015/11/10 19:15:00,132,16.0,120.0,2.0,149.77,172.0,4.0
1179,HD001039,2015/11/9 7:30:00,104,27.0,99.0,5.0,150.88,172.0,1.0
1180,HD001039,2015/11/9 7:45:00,74,22.0,73.0,1.0,149.5,169.0,34.0
1181,HD001039,2015/11/9 8:00:00,78,11.0,73.0,5.0,154.47,170.0,6.0
1182,HD001039,2015/11/9 19:45:00,85,9.0,83.0,6.0,156.96,173.0,32.0
1183,HD001039,2015/11/9 20:00:00,116,25.0,112.0,5.0,156.37,172.0,12.0
1184,HD001039,2015/11/9 20:15:00,103,26.0,99.0,5.0,153.01,170.0,4.0
1185,HD001039,2015/11/10 8:30:00,82,12.0,78.0,6.0,159.66,169.0,68.0
1186,HD001039,2015/11/10 8:45:00,84,15.0,83.0,4.0,155.82,172.0,38.0
1187,HD001039,2015/11/10 9:00:00,100,15.0,96.0,5.0,151.36,173.0,2.0
1188,HD001039,2015/11/10 19:30:00,125,19.0,114.0,6.0,157.63,173.0,37.0
1189,HD001039,2015/11/10 19:45:00,107,18.0,104.0,5.0,156.89,172.0,29.0
1190,HD001039,2015/11/10 20:00:00,151,21.0,137.0,6.0,156.36,176.0,21.0
1191,HD001039,2015/11/9 8:30:00,74,13.0,73.0,9.0,158.76,174.0,68.0
1192,HD001039,2015/11/9 8:45:00,84,14.0,80.0,8.0,149.2,171.0,1.0
1193,HD001039,2015/11/9 9:00:00,99,20.0,94.0,5.0,154.93,171.0,57.0
1194,HD001039,2015/11/9 9:15:00,112,27.0,107.0,5.0,152.92,170.0,1.0
1195,HD001039,2015/11/9 20:30:00,130,27.0,123.0,2.0,158.74,177.0,30.0
1196,HD001039,2015/11/9 20:45:00,92,10.0,80.0,2.0,155.3,170.0,19.0
1197,HD001039,2015/11/9 21:00:00,104,11.0,96.0,4.0,154.65,175.0,6.0
1198,HD001039,2015/11/10 9:15:00,113,38.0,105.0,3.0,156.86,171.0,21.0
1199,HD001039,2015/11/10 9:30:00,111,35.0,108.0,4.0,156.68,176.0,35.0
1200,HD001039,2015/11/10 9:45:00,143,47.0,139.0,6.0,153.9,176.0,41.0
1201,HD001039,2015/11/10 20:15:00,126,15.0,118.0,3.0,155.13,177.0,23.0
1202,HD001039,2015/11/10 20:30:00,110,22.0,106.0,7.0,154.06,176.0,14.0
1203,HD001039,2015/11/10 20:45:00,127,24.0,122.0,7.0,157.8,177.0,27.0
1204,HD001039,2015/11/10 21:00:00,139,39.0,133.0,4.0,160.86,179.0,30.0
